step,x,y,step_distance,cumulative_distance,prev_x,prev_y,knn_k,knn1_x,knn1_y,knn1_distance,knn2_x,knn2_y,knn2_distance,knn3_x,knn3_y,knn3_distance,knn4_x,knn4_y,knn4_distance,knn5_x,knn5_y,knn5_distance
457,975.7565794644123,510.4745178761232,50.061214,15153.514432,978.8933433114139,460.511672795628,5,968.598271692707,504.9996926056783,9.011941,953.3258805973196,480.9150885494712,37.106551,948.6082995058948,480.4125346981437,40.506196,978.8933433114139,460.511672795628,50.061214,908.1128851953351,504.68685581739027,67.890842
458,968.598271692707,504.9996926056783,9.011941,15162.526373,975.7565794644123,510.4745178761232,5,975.7565794644123,510.4745178761232,9.011941,953.3258805973196,480.9150885494712,28.518662,948.6082995058948,480.4125346981437,31.687968,978.8933433114139,460.511672795628,45.663688,908.1128851953351,504.68685581739027,60.486196
459,953.3258805973196,480.9150885494712,28.518662,15191.045035,968.598271692707,504.9996926056783,5,948.6082995058948,480.4125346981437,4.744274,968.598271692707,504.9996926056783,28.518662,978.8933433114139,460.511672795628,32.710771,975.7565794644123,510.4745178761232,37.106551,921.3919134510528,453.7041723195332,41.954883
460,948.6082995058948,480.4125346981437,4.744274,15195.789309,953.3258805973196,480.9150885494712,5,953.3258805973196,480.9150885494712,4.744274,968.598271692707,504.9996926056783,31.687968,978.8933433114139,460.511672795628,36.23849,921.3919134510528,453.7041723195332,38.132247,908.6575543967805,474.0046511372964,40.461377
461,921.3919134510528,453.7041723195332,38.132247,15233.921556,948.6082995058948,480.4125346981437,5,910.39239754397,444.1243361619651,14.586384,908.6575543967805,474.0046511372964,23.964001,897.2009769638755,435.27027329816883,30.413978,948.6082995058948,480.4125346981437,38.132247,953.3258805973196,480.9150885494712,41.954883
462,910.39239754397,444.1243361619651,14.586384,15248.507941,921.3919134510528,453.7041723195332,5,921.3919134510528,453.7041723195332,14.586384,897.2009769638755,435.27027329816883,15.887354,908.6575543967805,474.0046511372964,29.930635,948.6082995058948,480.4125346981437,52.699986,953.3258805973196,480.9150885494712,56.540635
463,897.2009769638755,435.27027329816883,15.887354,15264.395294,910.39239754397,444.1243361619651,5,910.39239754397,444.1243361619651,15.887354,921.3919134510528,453.7041723195332,30.413978,908.6575543967805,474.0046511372964,40.393133,877.6565829010951,495.4059249111887,63.231953,901.0904768840049,502.42859895242754,67.270862
464,908.6575543967805,474.0046511372964,40.393133,15304.788427,897.2009769638755,435.27027329816883,5,921.3919134510528,453.7041723195332,23.964001,901.0904768840049,502.42859895242754,29.413967,910.39239754397,444.1243361619651,29.930635,908.1128851953351,504.68685581739027,30.687039,877.6565829010951,495.4059249111887,37.670609
465,901.0904768840049,502.42859895242754,29.413967,15334.202395,908.6575543967805,474.0046511372964,5,908.1128851953351,504.68685581739027,7.376581,877.6565829010951,495.4059249111887,24.463551,908.6575543967805,474.0046511372964,29.413967,910.0160146990397,534.197968260724,32.999364,868.8534175006787,513.934596181303,34.228876
466,908.1128851953351,504.68685581739027,7.376581,15341.578975,901.0904768840049,502.42859895242754,5,901.0904768840049,502.42859895242754,7.376581,910.0160146990397,534.197968260724,29.572414,908.6575543967805,474.0046511372964,30.687039,877.6565829010951,495.4059249111887,31.839002,868.8534175006787,513.934596181303,40.333937
467,910.0160146990397,534.197968260724,29.572414,15371.151389,908.1128851953351,504.68685581739027,5,900.541657866744,550.4484509596044,18.810678,908.1128851953351,504.68685581739027,29.572414,901.0904768840049,502.42859895242754,32.999364,868.8534175006787,513.934596181303,45.879883,875.4233917130172,568.1514209101919,48.471502
468,900.541657866744,550.4484509596044,18.810678,15389.962068,910.0160146990397,534.197968260724,5,910.0160146990397,534.197968260724,18.810678,875.4233917130172,568.1514209101919,30.72983,895.0389674266752,589.8011835311598,39.735591,924.5259481865659,586.1458530564896,43.006403,908.1128851953351,504.68685581739027,46.383694
469,875.4233917130172,568.1514209101919,30.72983,15420.691898,900.541657866744,550.4484509596044,5,895.0389674266752,589.8011835311598,29.214432,900.541657866744,550.4484509596044,30.72983,842.3333270773672,582.9481802462216,36.24771,910.0160146990397,534.197968260724,48.471502,924.5259481865659,586.1458530564896,52.295895
470,868.8534175006787,513.934596181303,54.613447,15475.305345,875.4233917130172,568.1514209101919,5,877.6565829010951,495.4059249111887,20.51359,901.0904768840049,502.42859895242754,34.228876,908.1128851953351,504.68685581739027,40.333937,910.0160146990397,534.197968260724,45.879883,822.7314105314157,528.3459768597928,48.321087
471,877.6565829010951,495.4059249111887,20.51359,15495.818935,868.8534175006787,513.934596181303,5,868.8534175006787,513.934596181303,20.51359,901.0904768840049,502.42859895242754,24.463551,908.1128851953351,504.68685581739027,31.839002,908.6575543967805,474.0046511372964,37.670609,910.0160146990397,534.197968260724,50.516883
472,825.6966171603538,482.2135630659161,53.608548,15549.427483,877.6565829010951,495.4059249111887,5,810.250849437359,519.0073092314018,39.904279,803.1794692798701,447.96957143557034,40.983813,822.7314105314157,528.3459768597928,46.227611,795.6571556821323,446.1643839498476,46.924541,868.8534175006787,513.934596181303,53.560558
473,803.1794692798701,447.96957143557034,40.983813,15590.411296,825.6966171603538,482.2135630659161,5,795.6571556821323,446.1643839498476,7.735884,782.1141063572942,444.57960405634066,21.336387,825.6966171603538,482.2135630659161,40.983813,756.6162212973651,455.4702368121878,47.163503,806.8460188206919,389.5364160074527,58.548076
474,795.6571556821323,446.1643839498476,7.735884,15598.14718,803.1794692798701,447.96957143557034,5,803.1794692798701,447.96957143557034,7.735884,782.1141063572942,444.57960405634066,13.635458,756.6162212973651,455.4702368121878,40.134691,825.6966171603538,482.2135630659161,46.924541,789.3377392253591,388.87513002224415,57.636739
475,782.1141063572942,444.57960405634066,13.635458,15611.782638,795.6571556821323,446.1643839498476,5,795.6571556821323,446.1643839498476,13.635458,803.1794692798701,447.96957143557034,21.336387,756.6162212973651,455.4702368121878,27.726306,789.3377392253591,388.87513002224415,56.170894,791.0402117090955,388.5688901501142,56.717505
476,756.6162212973651,455.4702368121878,27.726306,15639.508944,782.1141063572942,444.57960405634066,5,782.1141063572942,444.57960405634066,27.726306,795.6571556821323,446.1643839498476,40.134691,803.1794692798701,447.96957143557034,47.163503,706.2940429996885,471.4349217158037,52.793871,735.4997154547139,404.71136076484436,54.976089
477,810.250849437359,519.0073092314018,83.148259,15722.657203,756.6162212973651,455.4702368121878,5,822.7314105314157,528.3459768597928,15.587659,814.466863291336,540.283606970324,21.689989,825.6966171603538,482.2135630659161,39.904279,816.3591105584419,564.8693453979996,46.267021,868.8534175006787,513.934596181303,58.821709
478,822.7314105314157,528.3459768597928,15.587659,15738.244862,810.250849437359,519.0073092314018,5,814.466863291336,540.283606970324,14.519289,810.250849437359,519.0073092314018,15.587659,816.3591105584419,564.8693453979996,37.075095,825.6966171603538,482.2135630659161,46.227611,868.8534175006787,513.934596181303,48.321087
479,814.466863291336,540.283606970324,14.519289,15752.764151,822.7314105314157,528.3459768597928,5,822.7314105314157,528.3459768597928,14.519289,810.250849437359,519.0073092314018,21.689989,816.3591105584419,564.8693453979996,24.65845,842.3333270773672,582.9481802462216,50.958862,825.6966171603538,482.2135630659161,59.145899
480,816.3591105584419,564.8693453979996,24.65845,15777.4226,814.466863291336,540.283606970324,5,814.466863291336,540.283606970324,24.65845,842.3333270773672,582.9481802462216,31.646551,822.7314105314157,528.3459768597928,37.075095,810.250849437359,519.0073092314018,46.267021,782.7853814039996,600.7029967830003,49.104438
481,842.3333270773672,582.9481802462216,31.646551,15809.069151,816.3591105584419,564.8693453979996,5,816.3591105584419,564.8693453979996,31.646551,875.4233917130172,568.1514209101919,36.24771,814.466863291336,540.283606970324,50.958862,895.0389674266752,589.8011835311598,53.149301,822.7314105314157,528.3459768597928,58.0141
482,782.7853814039996,600.7029967830003,62.138485,15871.207636,842.3333270773672,582.9481802462216,5,768.6342595428415,628.9203785446209,31.56699,816.3591105584419,564.8693453979996,49.104438,798.0594711041583,656.9845518861341,58.317332,842.3333270773672,582.9481802462216,62.138485,814.466863291336,540.283606970324,68.221836
483,768.6342595428415,628.9203785446209,31.56699,15902.774627,782.7853814039996,600.7029967830003,5,782.7853814039996,600.7029967830003,31.56699,798.0594711041583,656.9845518861341,40.662525,725.7980157417766,657.8312458538799,51.679609,786.6793455760521,680.503995881725,54.648831,717.1887463451894,673.5438085995347,68.102066
484,798.0594711041583,656.9845518861341,40.662525,15943.437151,768.6342595428415,628.9203785446209,5,786.6793455760521,680.503995881725,26.127983,824.844977148233,668.1532012318509,29.020718,768.6342595428415,628.9203785446209,40.662525,782.7853814039996,600.7029967830003,58.317332,749.1348233908632,701.3248175948596,66.027875
485,786.6793455760521,680.503995881725,26.127983,15969.565135,798.0594711041583,656.9845518861341,5,798.0594711041583,656.9845518861341,26.127983,824.844977148233,668.1532012318509,40.114306,749.1348233908632,701.3248175948596,42.931314,768.6342595428415,628.9203785446209,54.648831,773.8187324714434,734.2793416571159,55.2918
486,824.844977148233,668.1532012318509,40.114306,16009.679441,786.6793455760521,680.503995881725,5,798.0594711041583,656.9845518861341,29.020718,786.6793455760521,680.503995881725,40.114306,872.5347217734669,681.006446357057,49.391473,805.8946560175415,732.718954805416,67.28931,768.6342595428415,628.9203785446209,68.548225
487,872.5347217734669,681.006446357057,49.391473,16059.070914,824.844977148233,668.1532012318509,5,898.8382879679934,683.9839319154413,26.471551,824.844977148233,668.1532012318509,49.391473,902.7101506193306,640.1411997932241,50.798867,944.7832518820701,666.5111524556336,73.688287,798.0594711041583,656.9845518861341,78.253526
488,898.8382879679934,683.9839319154413,26.471551,16085.542465,872.5347217734669,681.006446357057,5,872.5347217734669,681.006446357057,26.471551,902.7101506193306,640.1411997932241,44.013367,944.7832518820701,666.5111524556336,49.155241,824.844977148233,668.1532012318509,75.66784,974.5605214796941,638.8785175004733,88.138272
489,902.7101506193306,640.1411997932241,44.013367,16129.555832,898.8382879679934,683.9839319154413,5,898.8382879679934,683.9839319154413,44.013367,944.7832518820701,666.5111524556336,49.654005,872.5347217734669,681.006446357057,50.798867,895.0389674266752,589.8011835311598,50.921158,924.5259481865659,586.1458530564896,58.235955
490,895.0389674266752,589.8011835311598,50.921158,16180.47699,902.7101506193306,640.1411997932241,5,875.4233917130172,568.1514209101919,29.214432,924.5259481865659,586.1458530564896,29.712682,900.541657866744,550.4484509596044,39.735591,940.0346443375104,586.53025858102,45.114409,902.7101506193306,640.1411997932241,50.921158
491,924.5259481865659,586.1458530564896,29.712682,16210.189672,895.0389674266752,589.8011835311598,5,940.0346443375104,586.53025858102,15.513459,949.7648732321205,579.6950107456059,26.050273,895.0389674266752,589.8011835311598,29.712682,963.8385459738009,603.1856279613829,42.846637,900.541657866744,550.4484509596044,43.006403
492,940.0346443375104,586.53025858102,15.513459,16225.703131,924.5259481865659,586.1458530564896,5,949.7648732321205,579.6950107456059,11.891088,924.5259481865659,586.1458530564896,15.513459,963.8385459738009,603.1856279613829,29.052144,895.0389674266752,589.8011835311598,45.114409,900.541657866744,550.4484509596044,53.493858
493,949.7648732321205,579.6950107456059,11.891088,16237.594219,940.0346443375104,586.53025858102,5,940.0346443375104,586.53025858102,11.891088,924.5259481865659,586.1458530564896,26.050273,963.8385459738009,603.1856279613829,27.383889,895.0389674266752,589.8011835311598,55.651231,900.541657866744,550.4484509596044,57.25632
494,963.8385459738009,603.1856279613829,27.383889,16264.978108,949.7648732321205,579.6950107456059,5,949.7648732321205,579.6950107456059,27.383889,940.0346443375104,586.53025858102,29.052144,974.5605214796941,638.8785175004733,37.268527,924.5259481865659,586.1458530564896,42.846637,944.7832518820701,666.5111524556336,66.130373
495,974.5605214796941,638.8785175004733,37.268527,16302.246635,963.8385459738009,603.1856279613829,5,963.8385459738009,603.1856279613829,37.268527,944.7832518820701,666.5111524556336,40.623248,940.0346443375104,586.53025858102,62.708663,949.7648732321205,579.6950107456059,64.16784,902.7101506193306,640.1411997932241,71.861465
496,944.7832518820701,666.5111524556336,40.623248,16342.869883,974.5605214796941,638.8785175004733,5,974.5605214796941,638.8785175004733,40.623248,898.8382879679934,683.9839319154413,49.155241,902.7101506193306,640.1411997932241,49.654005,963.8385459738009,603.1856279613829,66.130373,872.5347217734669,681.006446357057,73.688287
497,990.5325627055622,746.9653891501328,92.552059,16435.421942,944.7832518820701,666.5111524556336,5,977.3275109747672,772.9124093934382,29.113936,944.7832518820701,666.5111524556336,92.552059,888.7720676319877,779.3957106948857,106.803203,974.5605214796941,638.8785175004733,109.260596,898.8382879679934,683.9839319154413,111.240748
498,977.3275109747672,772.9124093934382,29.113936,16464.535878,990.5325627055622,746.9653891501328,5,990.5325627055622,746.9653891501328,29.113936,923.3810159462806,842.4602231401824,88.017741,888.7720676319877,779.3957106948857,88.792453,899.0080380310076,818.1183809177941,90.42964,882.8321850718597,794.7901585625868,96.994858
499,888.7720676319877,779.3957106948857,88.792453,16553.328331,977.3275109747672,772.9124093934382,5,882.8321850718597,794.7901585625868,16.500643,875.0163314802711,812.414932363759,35.769949,899.0080380310076,818.1183809177941,40.052719,844.4218515250482,757.9544029403024,49.261256,923.3810159462806,842.4602231401824,71.936861
500,844.4218515250482,757.9544029403024,49.261256,16602.589587,888.7720676319877,779.3957106948857,5,816.1739873415944,759.9665402219192,28.319437,805.109989032137,757.8463822613826,39.312011,805.8946560175415,732.718954805416,46.05619,888.7720676319877,779.3957106948857,49.261256,882.8321850718597,794.7901585625868,53.218668
